date,bitcoin,cryptocurrency,ethereum,crypto,btc,eth,crypto crash,bitcoin crash,buy bitcoin,sell bitcoin,crypto bull run,solana,altcoin,bitcoin price,crypto wallet
2018-01-01,46,8,4,6,9,46,0,2,34,4,0,1,2,39,1
2018-01-02,53,10,8,8,12,69,0,3,42,6,0,1,2,48,1
2018-01-03,53,12,8,10,12,73,1,3,51,7,0,1,3,46,1
2018-01-04,52,14,9,11,13,92,1,3,55,6,0,1,3,41,2
2018-01-05,48,13,8,11,13,82,1,3,51,7,0,1,4,40,2
2018-01-06,46,12,7,10,12,74,1,2,46,7,0,1,3,34,1
2018-01-07,44,11,9,10,11,72,1,3,47,6,0,1,3,32,2
2018-01-08,51,12,11,10,12,89,2,3,42,6,0,1,3,41,1
2018-01-09,49,11,11,10,11,87,1,3,37,5,0,1,3,40,1
2018-01-10,51,12,13,10,11,100,2,4,40,6,0,1,3,39,1
2018-01-11,56,12,10,10,11,81,3,5,35,6,0,2,2,47,1
2018-01-12,46,9,8,8,10,76,1,2,32,4,0,1,2,37,1
2018-01-13,41,9,8,8,9,76,1,2,33,5,0,1,2,28,1
2018-01-14,38,8,8,8,8,72,1,3,30,4,0,1,2,26,1
2018-01-15,39,8,7,7,8,65,1,2,27,4,0,1,2,26,1
2018-01-16,71,15,10,13,12,78,19,21,33,7,0,1,2,64,1
2018-01-17,100,15,11,12,16,80,14,29,44,8,0,1,2,100,1
2018-01-18,79,10,8,8,13,68,2,9,33,5,0,1,2,71,1
2018-01-19,50,8,6,6,9,59,1,6,27,4,0,1,2,51,1
2018-01-20,43,7,5,6,9,62,1,4,27,4,0,1,2,37,1
2018-01-21,39,7,5,6,8,52,1,4,23,4,0,1,1,33,1
2018-01-22,45,7,6,6,8,54,2,4,20,4,0,1,1,40,0
2018-01-23,45,6,5,6,8,51,1,4,20,4,0,1,1,41,0
2018-01-24,41,6,5,7,8,51,0,3,21,4,0,1,1,38,0
2018-01-25,38,5,4,6,7,51,0,2,20,3,0,1,1,34,0
2018-01-26,39,6,4,6,7,47,1,2,20,4,0,1,1,32,0
2018-01-27,32,6,3,5,7,43,0,1,18,3,0,1,1,26,1
2018-01-28,31,5,5,5,6,53,0,2,20,3,0,1,1,24,0
2018-01-29,33,5,5,5,6,54,1,2,16,3,0,1,1,27,0
2018-01-30,35,6,5,6,7,52,2,3,18,3,0,1,1,31,0
2018-01-31,39,6,4,5,7,51,1,3,17,3,0,1,1,36,0
2018-02-01,48,7,6,6,9,56,4,9,19,4,0,1,1,46,0
2018-02-02,67,9,6,7,11,55,9,16,22,4,0,1,1,67,0
2018-02-03,41,6,4,4,8,44,2,5,20,3,0,1,1,44,0
2018-02-04,37,5,4,4,7,41,1,4,17,3,0,1,1,35,0
2018-02-05,64,8,6,7,11,52,6,15,20,5,0,1,1,69,0
2018-02-06,83,9,6,7,14,56,6,21,26,5,0,1,1,96,0
2018-02-07,51,5,4,5,9,45,1,5,20,3,0,1,1,55,0
2018-02-08,44,5,3,4,8,43,1,4,16,3,0,1,1,47,0
2018-02-09,38,4,3,4,7,39,0,3,15,3,0,1,1,39,0
2018-02-10,30,4,3,4,6,35,1,2,14,2,0,1,1,28,0
2018-02-11,28,3,3,3,6,35,0,3,13,2,0,1,1,25,0
2018-02-12,30,4,3,4,6,39,0,2,16,3,0,1,1,29,0
2018-02-13,29,3,3,4,6,36,0,2,12,2,0,1,1,26,0
2018-02-14,27,4,3,4,6,37,0,1,12,2,0,1,1,28,0
2018-02-15,31,4,3,4,6,38,0,1,13,3,0,1,1,27,0
2018-02-16,28,3,3,3,6,37,0,1,12,2,0,1,1,25,0
2018-02-17,26,3,3,3,6,35,0,1,13,3,0,1,1,23,0
2018-02-18,26,3,3,3,6,36,0,1,13,2,0,1,1,24,0
2018-02-19,26,3,3,3,6,39,0,1,12,2,0,1,1,23,0
2018-02-20,29,4,3,4,6,44,0,1,12,2,0,1,1,25,0
2018-02-21,29,4,3,4,6,40,1,2,12,2,0,1,1,24,0
2018-02-22,26,4,3,3,5,38,1,1,11,2,0,1,1,23,0
2018-02-23,24,3,2,3,5,35,0,1,10,1,0,1,1,22,0
2018-02-24,20,3,2,3,4,29,0,0,10,1,0,1,1,17,0
2018-02-25,19,3,2,3,4,29,0,1,10,2,0,1,1,16,0
2018-02-26,21,3,2,3,5,35,0,1,10,2,0,1,1,19,0
2018-02-27,23,3,2,3,5,37,0,1,11,2,0,1,1,20,0
2018-02-28,21,3,2,3,4,33,0,1,8,2,0,1,1,17,0
2018-03-01,19,3,2,3,4,34,0,1,9,2,0,1,0,16,0
2018-03-02,20,3,2,3,4,34,0,1,9,2,0,1,0,17,0
2018-03-03,19,3,2,2,4,27,0,1,9,2,0,1,1,15,0
2018-03-04,16,2,2,2,3,27,0,1,9,1,0,1,1,13,0
2018-03-05,19,2,2,3,4,35,0,1,10,1,0,1,1,16,0
2018-03-06,20,2,2,3,4,37,0,0,8,2,0,1,1,16,0
2018-03-07,22,3,2,3,4,35,1,2,10,2,0,1,1,19,0
2018-03-08,21,3,2,3,4,33,1,2,9,2,0,1,1,20,0
2018-03-09,26,3,2,3,5,35,2,2,11,2,0,1,1,22,0
2018-03-10,18,2,2,2,4,27,0,1,9,1,0,1,0,15,0
2018-03-11,18,2,2,2,4,26,0,1,7,1,0,1,0,15,0
2018-03-12,20,3,2,3,4,30,0,1,9,2,0,1,1,17,0
2018-03-13,19,3,2,3,3,30,0,1,9,1,0,1,0,15,0
2018-03-14,22,3,2,3,4,33,1,1,8,1,0,1,0,20,0
2018-03-15,25,3,2,3,5,34,2,2,9,1,0,1,1,22,0
2018-03-16,20,2,2,3,4,28,0,1,7,1,0,1,0,18,0
2018-03-17,18,2,2,2,4,25,1,1,8,1,0,1,0,15,0
2018-03-18,22,4,3,3,4,35,3,3,9,1,0,1,0,19,0
2018-03-19,21,3,2,3,5,34,0,1,8,2,0,1,0,21,0
2018-03-20,20,2,2,3,4,31,0,1,7,2,0,1,0,18,0
2018-03-21,19,3,2,2,5,31,0,1,8,1,0,1,0,18,0
2018-03-22,18,2,2,3,3,28,0,1,7,1,0,1,0,17,0
2018-03-23,18,2,2,2,3,26,0,0,7,1,0,1,0,15,0
2018-03-24,15,2,2,2,3,23,0,0,8,1,0,1,0,12,0
2018-03-25,15,2,1,2,3,24,0,0,8,1,0,1,0,10,0
2018-03-26,20,2,2,2,3,28,0,1,7,1,0,1,0,15,0
2018-03-27,19,3,2,2,3,31,1,1,7,1,0,1,0,16,0
2018-03-28,17,2,2,2,3,29,0,1,7,1,0,1,0,16,0
2018-03-29,20,3,3,3,4,34,1,3,8,2,0,1,0,18,0
2018-03-30,24,3,3,3,4,31,2,3,8,2,0,1,0,22,0
2018-03-31,17,2,2,2,3,24,0,1,7,1,0,1,0,16,0
2018-04-01,18,2,2,2,3,23,1,2,7,2,0,1,0,16,0
2018-04-02,19,2,2,2,3,23,1,1,8,1,0,1,0,20,0
2018-04-03,19,2,2,2,4,28,0,1,7,1,0,1,0,17,0
2018-04-04,17,2,2,2,3,28,0,1,6,1,0,1,0,17,0
2018-04-05,18,2,2,2,3,27,0,1,7,1,0,1,0,18,0
2018-04-06,19,2,2,2,3,24,0,1,8,2,0,1,0,18,0
2018-04-07,15,2,1,2,3,17,0,0,7,1,0,1,0,14,0
2018-04-08,14,2,1,2,3,18,0,1,6,1,0,1,0,12,0
2018-04-09,17,2,2,2,3,26,0,0,7,1,0,1,0,17,0
2018-04-10,16,2,2,2,3,26,0,1,6,1,0,1,0,15,0
2018-04-11,15,2,1,2,3,24,0,1,6,1,0,1,0,14,0
2018-04-12,19,2,2,2,4,29,0,0,6,1,0,1,0,17,0
2018-04-13,19,2,2,2,4,29,0,0,7,1,0,1,1,17,0
2018-04-14,15,2,1,2,3,21,0,0,7,1,0,1,0,13,0
2018-04-15,14,2,1,2,3,22,0,0,7,1,0,1,0,13,0
2018-04-16,15,2,2,2,3,23,0,0,7,2,0,1,0,13,0
2018-04-17,15,2,2,2,3,24,0,0,6,1,0,1,0,13,0
2018-04-18,15,2,1,2,3,25,0,0,6,1,0,1,0,14,0
2018-04-19,16,2,2,2,3,28,0,0,7,1,0,1,1,13,0
2018-04-20,16,2,2,3,3,29,0,0,7,1,0,1,1,14,0
2018-04-21,15,2,2,2,3,23,0,0,7,1,0,1,1,12,0
2018-04-22,14,2,2,2,3,24,0,0,7,1,0,1,1,11,0
2018-04-23,16,2,2,2,3,29,0,0,7,1,0,1,0,14,0
2018-04-24,18,2,2,3,4,35,0,1,8,1,0,1,1,16,0
2018-04-25,17,3,2,3,4,31,0,1,7,2,0,1,1,16,0
2018-04-26,15,2,2,2,3,27,0,0,7,1,0,1,0,12,0
2018-04-27,14,2,2,2,4,27,0,0,6,1,0,1,0,12,0
2018-04-28,12,2,1,2,3,24,0,0,6,1,0,1,0,10,0
2018-04-29,13,2,1,2,3,23,0,0,6,1,0,1,1,9,0
2018-04-30,13,2,2,2,3,27,0,0,6,1,0,1,0,11,0
2018-05-01,13,2,2,2,3,25,0,0,7,1,0,1,0,11,0
2018-05-02,12,2,2,2,3,28,0,0,6,1,0,1,0,10,0
2018-05-03,14,2,3,2,3,35,0,0,7,1,0,1,0,10,0
2018-05-04,14,2,2,2,3,34,0,0,7,2,0,1,0,11,0
2018-05-05,14,2,2,2,4,28,0,1,7,1,0,1,1,11,0
2018-05-06,13,2,2,2,3,29,0,0,5,1,0,1,0,10,0
2018-05-07,14,2,3,2,3,38,0,0,6,1,0,1,0,11,0
2018-05-08,13,2,2,2,3,28,0,0,6,1,0,1,0,11,0
2018-05-09,13,2,2,2,3,27,0,0,6,1,0,1,0,10,0
2018-05-10,13,2,2,2,3,26,0,0,6,1,0,1,0,10,0
2018-05-11,16,2,2,3,3,27,1,1,7,2,0,1,0,11,0
2018-05-12,12,2,1,2,3,22,0,0,6,1,0,1,0,10,0
2018-05-13,11,1,1,2,3,22,0,0,7,1,0,1,0,9,0
2018-05-14,14,2,2,2,3,29,0,0,6,1,0,1,0,10,0
2018-05-15,13,2,2,2,3,26,0,0,6,1,0,1,0,10,0
2018-05-16,13,2,2,3,3,25,0,0,6,1,0,1,0,9,0
2018-05-17,11,2,1,2,3,26,0,0,5,1,0,1,0,9,0
2018-05-18,12,2,1,2,3,24,0,0,6,1,0,1,0,9,0
2018-05-19,10,1,1,2,3,18,0,0,5,1,0,1,0,8,0
2018-05-20,10,1,1,2,3,21,0,0,6,1,0,1,0,7,0
2018-05-21,11,2,1,2,3,22,0,0,6,1,0,1,0,8,0
2018-05-22,12,2,2,2,3,26,0,0,5,1,0,1,0,8,0
2018-05-23,14,2,2,3,3,28,1,1,6,1,0,1,0,10,0
2018-05-24,14,2,2,2,3,28,0,1,6,1,0,1,0,12,0
2018-05-25,12,1,1,2,3,24,0,0,5,1,0,1,0,10,0
2018-05-26,10,1,1,2,3,18,0,0,5,1,0,1,0,8,0
2018-05-27,11,1,1,2,3,21,0,1,5,1,0,1,0,9,0
2018-05-28,12,2,2,2,2,28,0,1,5,1,0,1,0,9,0
2018-05-29,12,2,1,2,3,28,0,0,6,1,0,1,0,11,0
2018-05-30,11,2,1,2,3,27,0,0,6,1,0,1,0,10,0
2018-05-31,11,2,1,2,3,25,0,0,5,1,0,1,0,9,0
2018-06-01,10,1,1,2,3,23,0,0,5,1,0,1,0,8,0
2018-06-02,9,1,1,2,3,20,0,0,6,1,0,1,0,8,0
2018-06-03,10,1,1,2,3,21,0,0,6,1,0,1,0,7,0
2018-06-04,10,1,1,2,3,25,0,0,5,1,0,1,0,8,0
2018-06-05,11,2,1,2,3,24,0,0,6,1,0,1,0,8,0
2018-06-06,10,1,1,2,3,23,0,0,5,1,0,1,0,8,0
2018-06-07,10,1,1,2,2,23,0,0,5,1,0,1,0,8,0
2018-06-08,10,1,1,2,2,23,0,0,5,0,0,1,0,7,0
2018-06-09,9,1,1,2,2,17,0,0,5,1,0,1,0,7,0
2018-06-10,12,2,1,2,3,19,1,2,6,1,0,1,0,9,0
2018-06-11,16,2,1,2,3,24,1,1,7,1,0,1,0,16,0
2018-06-12,13,2,2,2,3,26,0,1,6,1,0,1,0,12,0
2018-06-13,15,2,2,2,3,25,1,2,6,1,0,1,0,13,0
2018-06-14,13,2,1,2,3,25,0,1,5,1,0,1,0,13,0
2018-06-15,11,1,1,2,3,22,0,0,6,1,0,1,0,10,0
2018-06-16,10,1,1,1,3,17,0,0,5,1,0,1,0,8,0
2018-06-17,9,1,1,1,3,16,0,0,5,1,0,1,0,8,0
2018-06-18,11,1,1,2,3,20,0,0,5,1,0,1,0,10,0
2018-06-19,11,1,1,2,3,20,0,0,5,1,0,1,0,9,0
2018-06-20,11,1,1,2,3,21,0,0,5,1,0,1,0,9,0
2018-06-21,10,1,1,2,2,20,0,0,5,0,0,1,0,8,0
2018-06-22,12,2,1,2,3,21,1,1,5,1,0,1,0,9,0
2018-06-23,11,1,1,2,3,17,0,0,5,1,0,1,0,9,0
2018-06-24,13,2,1,2,3,17,1,1,6,1,0,1,0,12,0
2018-06-25,12,1,1,2,3,21,0,0,6,1,0,1,0,10,0
2018-06-26,11,1,1,2,2,20,0,0,5,1,0,1,0,10,0
2018-06-27,11,1,1,2,3,19,0,0,5,0,0,1,0,9,0
2018-06-28,10,1,1,2,3,20,0,1,5,1,0,1,0,9,0
2018-06-29,13,2,1,2,3,20,0,1,6,1,0,1,0,11,0
2018-06-30,12,1,1,2,3,16,0,0,6,1,0,1,0,10,0
2018-07-01,10,1,1,1,2,15,0,1,5,1,0,1,0,8,0
2018-07-02,11,1,1,2,3,21,0,0,5,1,0,1,0,9,0
2018-07-03,10,1,1,2,3,21,0,0,4,1,0,1,0,9,0
2018-07-04,10,1,1,2,2,20,0,0,5,1,0,1,0,8,0
2018-07-05,10,1,1,2,2,19,0,0,4,1,0,1,0,9,0
2018-07-06,9,1,1,2,2,19,0,0,5,1,0,1,0,7,0
2018-07-07,8,1,1,1,2,15,0,0,5,1,0,1,0,7,0
2018-07-08,9,1,1,2,2,16,0,0,5,1,0,1,0,8,0
2018-07-09,10,1,1,2,3,21,0,0,5,1,0,1,0,8,0
2018-07-10,10,1,1,2,2,19,0,0,5,1,0,1,0,8,0
2018-07-11,10,1,1,2,3,19,0,0,5,1,0,1,0,7,0
2018-07-12,10,1,1,2,3,20,0,0,5,1,0,1,0,8,0
2018-07-13,10,1,1,2,3,19,0,0,5,1,0,1,0,8,0
2018-07-14,8,1,1,1,2,14,0,0,5,1,0,1,0,7,0
2018-07-15,8,1,1,1,2,15,0,0,5,1,0,1,0,6,0
2018-07-16,10,1,1,2,3,20,0,0,5,1,0,1,0,8,0
2018-07-17,14,2,1,2,3,22,0,0,6,1,0,1,0,10,0
2018-07-18,14,2,1,2,3,23,0,0,7,1,0,1,0,11,0
2018-07-19,12,2,1,2,3,20,0,0,6,1,0,1,0,9,0
2018-07-20,12,2,1,2,3,20,0,0,7,1,0,1,0,9,0
2018-07-21,10,1,1,1,3,17,0,0,5,1,0,1,0,8,0
2018-07-22,10,1,1,2,3,17,0,0,7,1,0,1,0,8,0
2018-07-23,12,1,1,2,3,21,0,0,7,1,0,1,0,9,0
2018-07-24,16,1,1,2,4,22,0,0,7,1,0,1,0,11,0
2018-07-25,14,1,1,2,3,21,0,0,7,1,0,1,0,12,0
2018-07-26,13,1,1,2,3,21,0,0,7,1,0,1,0,10,0
2018-07-27,13,1,1,2,3,20,0,0,7,1,0,1,0,10,0
2018-07-28,10,1,1,1,3,16,0,0,6,1,0,1,0,8,0
2018-07-29,10,1,1,1,3,15,0,0,5,1,0,1,0,7,0
2018-07-30,11,1,1,2,3,20,0,0,6,1,0,1,0,8,0
2018-07-31,12,1,1,2,3,20,0,0,7,1,0,1,0,9,0
2018-08-01,11,1,1,2,3,20,0,0,6,1,0,1,0,8,0
2018-08-02,11,1,1,2,3,21,0,0,6,1,0,1,0,8,0
2018-08-03,11,1,1,2,3,20,0,0,6,1,0,1,0,8,0
2018-08-04,11,1,1,2,3,15,0,0,6,1,0,1,0,8,0
2018-08-05,10,1,1,1,3,16,0,1,6,1,0,1,0,7,0
2018-08-06,11,1,1,2,3,21,0,0,6,1,0,1,0,8,0
2018-08-07,11,1,1,2,3,21,0,0,7,1,0,1,0,9,0
2018-08-08,14,2,2,2,3,25,1,1,8,1,0,1,0,11,0
2018-08-09,12,1,1,2,3,22,0,0,7,1,0,1,0,9,0
2018-08-10,12,1,1,2,3,20,0,0,6,1,0,1,0,9,0
2018-08-11,12,1,2,2,3,21,1,1,7,1,0,1,0,8,0
2018-08-12,10,1,1,2,3,18,0,0,5,1,0,1,0,8,0
2018-08-13,11,1,2,2,3,26,1,0,6,1,0,1,0,8,0
2018-08-14,15,2,2,2,3,31,1,1,6,1,0,1,0,11,0
2018-08-15,13,1,2,2,3,26,1,1,7,1,0,1,0,10,0
2018-08-16,11,1,1,2,3,23,0,0,6,1,0,1,0,9,0
2018-08-17,10,1,2,2,3,22,0,0,5,1,0,1,0,8,0
2018-08-18,9,1,1,2,3,17,0,0,5,1,0,1,0,7,0
2018-08-19,9,1,1,1,2,19,0,0,5,1,0,1,0,7,0
2018-08-20,10,1,1,2,3,22,0,1,5,1,0,1,0,7,0
2018-08-21,11,1,1,2,3,21,0,1,5,1,0,1,0,8,0
2018-08-22,12,1,1,2,3,22,0,0,5,1,0,1,0,8,0
2018-08-23,10,1,1,2,3,21,0,0,5,1,0,1,0,8,0
2018-08-24,9,1,1,2,3,20,0,0,5,1,0,1,0,7,0
2018-08-25,9,1,1,1,3,17,0,0,5,1,0,1,0,7,0
2018-08-26,9,1,1,1,2,15,0,0,5,1,0,1,0,6,0
2018-08-27,10,1,1,2,3,21,0,0,6,1,0,1,0,8,0
2018-08-28,12,1,1,2,3,22,0,0,6,1,0,1,0,8,0
2018-08-29,11,1,1,2,3,22,0,0,5,1,0,1,0,9,0
2018-08-30,10,1,1,2,3,20,0,0,5,1,0,1,0,7,0
2018-08-31,10,1,1,2,3,20,0,0,6,1,0,1,0,7,0
2018-09-01,44,5,4,7,13,55,0,0,21,3,0,6,1,38,1
2018-09-02,44,5,4,7,15,60,0,0,19,3,0,6,1,38,1
2018-09-03,48,5,5,8,13,81,0,0,18,4,0,6,1,39,1
2018-09-04,51,6,5,8,13,81,0,0,18,3,0,6,1,42,1
2018-09-05,62,7,7,10,15,90,2,3,17,3,0,6,2,54,1
2018-09-06,70,7,7,10,16,96,3,4,21,3,0,6,1,70,1
2018-09-07,53,6,6,8,15,78,0,2,18,3,0,6,1,52,1
2018-09-08,45,5,6,7,17,75,1,1,20,3,0,6,1,42,0
2018-09-09,43,5,7,7,13,80,0,1,17,4,0,7,1,40,0
2018-09-10,47,5,7,8,12,86,0,0,16,3,0,7,1,45,1
2018-09-11,51,6,7,9,13,93,0,2,20,3,0,6,1,47,1
2018-09-12,54,7,9,9,13,100,2,3,17,3,0,6,1,50,1
2018-09-13,51,6,7,8,13,99,1,2,20,4,0,5,1,50,0
2018-09-14,47,5,6,8,13,88,2,2,19,3,0,6,1,42,1
2018-09-15,39,4,5,6,25,59,0,0,17,4,0,6,1,34,0
2018-09-16,38,4,4,6,19,67,0,0,19,3,0,6,1,31,0
2018-09-17,44,6,5,8,13,96,0,1,15,3,0,6,1,38,1
2018-09-18,44,5,5,8,12,96,0,2,18,3,0,6,1,38,1
2018-09-19,45,5,5,8,12,91,0,0,19,4,0,6,1,38,0
2018-09-20,43,5,5,8,12,85,0,1,17,3,0,6,1,38,1
2018-09-21,48,7,6,9,13,92,0,0,18,3,0,6,3,45,1
2018-09-22,41,5,4,8,13,67,0,0,19,3,0,6,1,37,1
2018-09-23,39,5,4,7,12,66,0,0,18,3,0,5,2,33,1
2018-09-24,43,5,5,8,12,88,0,0,16,3,0,6,1,37,1
2018-09-25,45,6,5,9,21,86,0,0,16,3,0,6,1,38,0
2018-09-26,43,6,4,8,14,79,0,0,17,3,0,6,2,36,1
2018-09-27,42,5,5,8,14,83,0,0,17,3,0,6,1,34,1
2018-09-28,42,5,4,9,13,76,0,0,17,3,0,6,2,34,1
2018-09-29,37,4,4,9,13,56,0,0,17,3,0,6,1,28,1
2018-09-30,38,5,4,7,12,57,0,0,16,3,0,6,1,27,0
2018-10-01,39,5,4,10,11,71,0,0,16,3,0,6,1,31,1
2018-10-02,39,5,4,10,12,73,0,0,17,3,0,6,1,32,1
2018-10-03,41,5,4,9,12,70,0,0,16,3,0,6,1,32,0
2018-10-04,39,5,4,9,12,74,0,0,16,2,0,5,1,30,1
2018-10-05,40,5,4,9,13,65,0,0,16,3,0,6,1,30,1
2018-10-06,33,4,3,8,12,51,0,0,17,2,0,6,1,27,1
2018-10-07,32,4,3,7,11,46,0,0,17,3,0,5,1,23,0
2018-10-08,39,5,4,8,13,72,0,0,15,3,0,7,1,30,1
2018-10-09,39,5,4,9,12,66,0,1,15,2,0,6,1,29,1
2018-10-10,42,5,4,10,12,74,0,0,17,3,0,6,1,33,1
2018-10-11,53,7,5,11,14,73,4,4,16,4,0,6,2,49,0
2018-10-12,43,5,4,9,12,73,0,1,16,3,0,5,1,40,1
2018-10-13,35,4,3,7,14,50,0,0,17,2,0,6,1,28,1
2018-10-14,36,4,3,6,11,53,0,0,16,3,0,6,1,26,1
2018-10-15,47,5,4,9,14,75,0,0,16,3,0,6,1,40,0
2018-10-16,43,5,4,8,13,71,0,1,19,3,0,5,1,35,1
2018-10-17,41,5,4,9,13,67,0,0,16,4,0,6,1,31,1
2018-10-18,40,5,4,8,12,65,0,0,15,3,0,5,1,29,1
2018-10-19,36,4,4,7,12,64,0,1,17,1,0,6,1,30,0
2018-10-20,34,4,3,6,12,47,0,0,14,3,0,5,1,24,0
2018-10-21,34,4,3,6,12,53,0,0,15,3,0,6,1,24,0
2018-10-22,38,5,4,8,12,66,0,0,13,2,0,6,1,27,0
2018-10-23,39,5,4,8,12,69,0,1,16,2,0,5,1,30,0
2018-10-24,40,5,4,8,12,67,0,0,15,3,0,6,1,31,1
2018-10-25,39,5,4,7,11,65,0,0,14,2,0,6,1,29,1
2018-10-26,36,5,3,7,11,59,0,0,15,2,0,6,1,27,1
2018-10-27,33,4,3,6,11,45,0,0,14,2,0,6,1,22,1
2018-10-28,31,4,3,6,11,48,0,0,16,4,0,5,1,20,1
2018-10-29,39,5,4,8,11,66,0,2,14,2,0,5,1,29,1
2018-10-30,40,5,4,8,11,68,0,0,16,2,0,6,1,30,0
2018-10-31,39,5,4,8,11,75,0,0,16,2,0,6,1,30,1
2018-11-01,38,4,4,7,11,71,0,1,16,3,0,5,1,27,0
2018-11-02,37,5,4,7,10,65,0,0,15,3,0,6,1,27,0
2018-11-03,33,4,4,6,10,51,0,0,16,0,0,6,1,22,1
2018-11-04,35,4,4,6,10,52,0,0,18,3,0,6,1,22,1
2018-11-05,42,5,5,8,13,69,0,0,16,3,0,5,1,28,1
2018-11-06,40,5,4,8,10,68,0,0,17,3,0,6,1,26,1
2018-11-07,39,5,4,8,11,70,0,0,15,2,0,6,1,28,1
2018-11-08,40,5,4,7,11,68,0,1,15,2,0,6,1,26,1
2018-11-09,37,5,4,7,10,64,0,0,15,2,0,5,2,25,1
2018-11-10,34,4,4,6,10,47,0,0,17,2,0,5,1,20,1
2018-11-11,32,4,3,6,9,50,0,0,14,3,0,5,1,21,0
2018-11-12,36,4,4,7,10,59,0,0,14,3,0,6,1,25,1
2018-11-13,39,5,4,7,10,65,0,0,16,2,0,6,1,26,1
2018-11-14,68,7,5,10,14,73,4,10,19,3,0,6,1,44,1
2018-11-15,71,6,5,9,17,79,4,9,20,5,0,5,1,53,1
2018-11-16,55,5,4,8,14,64,0,4,17,4,0,5,1,44,0
2018-11-17,43,4,4,6,12,50,0,2,17,3,0,5,1,36,0
2018-11-18,39,4,3,6,11,51,0,2,14,2,0,5,1,31,1
2018-11-19,71,7,6,10,16,85,4,8,19,6,0,6,1,55,1
2018-11-20,100,8,7,12,24,89,6,16,26,5,0,6,1,100,1
2018-11-21,83,6,5,8,17,76,1,10,21,3,0,5,1,79,1
2018-11-22,59,4,4,7,15,69,0,4,20,3,0,6,1,55,1
2018-11-23,61,5,5,7,14,67,0,6,19,2,0,5,1,59,0
2018-11-24,56,4,4,7,13,58,2,5,18,2,0,6,1,54,0
2018-11-25,85,7,6,9,20,72,5,11,24,2,0,5,1,90,1
2018-11-26,82,6,5,10,17,81,1,8,23,4,0,6,1,91,1
2018-11-27,75,5,5,8,16,83,2,7,20,3,0,5,1,82,1
2018-11-28,71,6,5,8,16,72,0,3,22,2,0,6,1,72,1
2018-11-29,60,5,4,8,16,72,0,2,17,2,0,6,1,58,0
2018-11-30,57,6,4,7,14,67,0,3,18,2,0,5,1,56,1
2018-12-01,49,4,3,6,12,52,0,0,18,3,0,6,1,51,0
2018-12-02,43,4,3,6,13,50,0,1,18,3,0,5,1,41,0
2018-12-03,55,4,4,7,13,65,0,2,16,1,0,6,1,52,0
2018-12-04,55,5,4,7,13,66,0,2,18,3,0,5,1,51,0
2018-12-05,53,4,4,7,13,70,0,0,17,2,0,5,1,50,1
2018-12-06,60,5,5,7,13,74,1,3,18,3,0,5,1,57,1
2018-12-07,79,6,6,9,17,91,2,6,19,3,0,6,1,83,1
2018-12-08,56,4,4,6,15,60,0,3,18,3,0,5,1,56,0
2018-12-09,50,4,4,6,12,55,0,2,17,3,0,5,1,54,0
2018-12-10,55,4,4,7,13,70,0,2,15,2,0,5,1,56,1
2018-12-11,55,4,4,7,16,68,0,3,15,3,0,5,1,51,1
2018-12-12,51,4,4,7,25,67,0,1,15,1,0,6,1,52,1
2018-12-13,52,4,4,7,13,64,1,3,16,3,0,6,1,51,1
2018-12-14,55,4,4,7,13,62,0,3,17,2,0,6,1,54,1
2018-12-15,49,4,3,6,13,45,0,2,17,0,0,5,1,52,0
2018-12-16,46,4,3,6,12,46,0,2,18,0,0,5,1,49,0
2018-12-17,58,5,4,8,14,61,2,2,17,3,0,6,1,56,1
2018-12-18,56,4,4,7,15,64,0,1,19,2,0,6,1,61,0
2018-12-19,62,5,4,8,14,69,0,0,16,2,0,6,1,51,0
2018-12-20,63,5,4,8,16,70,0,2,16,2,0,5,2,60,1
2018-12-21,58,4,4,7,15,61,0,2,16,4,0,14,1,57,0
2018-12-22,48,4,3,6,13,48,0,2,16,0,0,7,1,49,0
2018-12-23,45,4,6,7,13,63,0,2,19,3,0,6,1,44,0
2018-12-24,50,5,7,7,14,76,0,0,17,2,0,5,1,54,1
2018-12-25,50,4,5,6,14,58,0,2,15,3,0,5,1,55,1
2018-12-26,47,4,4,7,14,57,0,0,16,3,0,6,1,51,0
2018-12-27,49,4,4,6,13,52,0,2,17,4,0,6,1,47,0
2018-12-28,49,4,4,7,13,54,0,0,19,3,0,6,1,49,0
2018-12-29,44,4,4,6,12,54,0,0,17,3,0,6,1,42,1
2018-12-30,41,3,4,6,12,53,0,0,14,2,0,6,1,38,1
2018-12-31,42,3,3,5,11,49,0,0,18,3,0,6,1,43,1
2019-01-01,41,3,3,5,10,51,0,0,14,4,0,6,1,40,1
2019-01-02,46,4,6,7,11,77,0,0,16,2,0,6,1,41,1
2019-01-03,47,4,6,7,12,78,0,2,15,3,0,7,1,51,1
2019-01-04,44,4,6,7,11,67,0,0,20,3,0,6,1,39,1
2019-01-05,39,4,5,6,11,71,0,0,15,2,0,5,1,32,0
2019-01-06,40,4,5,7,12,56,0,2,16,2,0,5,1,31,0
2019-01-07,45,4,5,7,11,72,0,2,16,3,0,6,1,38,0
2019-01-08,43,4,6,7,11,76,0,0,16,2,0,6,1,38,1
2019-01-09,43,4,5,7,12,73,0,0,16,2,0,7,1,38,1
2019-01-10,48,5,5,9,11,78,2,2,18,2,0,6,1,40,1
